algo,graph,grammar,s_edges,ram_kb,time_sec
T T 20 1,generalJava,grammar_1_1_1,86,294636.0,0.06759142875671387
T T 20 1,generalJava,grammar_1_1_1,86,164132.0,0.06902146339416504
T T 20 1,generalJava,grammar_1_1_1,86,164588.0,0.06787323951721191
