algo,graph,grammar,s_edges,ram_kb,time_sec
T T 20 2,collections,grammar_1_1_1,48,381836.0,0.09630227088928223
T T 20 2,collections,grammar_1_1_1,48,166264.0,0.09735560417175293
T T 20 2,collections,grammar_1_1_1,48,166540.0,0.0976872444152832
