algo,graph,grammar,s_edges,ram_kb,time_sec
T T 100 1,collections,grammar_1_1_1,63,387420.0,0.06613707542419434
T T 100 1,collections,grammar_1_1_1,63,165176.0,0.06662821769714355
T T 100 1,collections,grammar_1_1_1,63,165132.0,0.06694197654724121
