algo,graph,grammar,s_edges,ram_kb,time_sec
F T 10 1,cornerCases,grammar_1_1_1,149,165620.0,0.42116427421569824
F T 10 1,cornerCases,grammar_1_1_1,149,165560.0,0.4176945686340332
F T 10 1,cornerCases,grammar_1_1_1,149,165616.0,0.4245033264160156
