algo,graph,grammar,s_edges,ram_kb,time_sec
T T 50 1,reactor,grammar_1_1_1,11763,298380.0,2.18168568611145
T T 50 1,reactor,grammar_1_1_1,11763,298632.0,2.153080701828003
T T 50 1,reactor,grammar_1_1_1,11763,298436.0,2.1453139781951904
