algo,graph,grammar,s_edges,ram_kb,time_sec
T T 50 1,generalJava,grammar_1_1_1,86,316232.0,0.0768277645111084
T T 50 1,generalJava,grammar_1_1_1,86,164448.0,0.0767679214477539
T T 50 1,generalJava,grammar_1_1_1,86,165024.0,0.07820010185241699
